46212.7	45965.9	46053	46097.3	46105.6	
43224	43152.2	42964.9	43214.8	42956.9	
87676.4	87601.8	87559.6	87460.2	87577.4	
85208.8	85098.9	85962.8	85813.7	85512.1	
126454	126210	127220	126176	126852	
131504	131129	130844	131117	131117	
169667	168357	166941	168763	168038	
162811	162436	162519	162617	163069	
30653.6	30674.9	30957.2	30728	30971.1	
30663.2	30655	30369.5	30571.3	30751.4	
56778.2	56728	56898.4	56796.9	56730.4	
58532.7	58264.6	58402.6	58312.8	58339.6	
87952.4	87160	87769.3	87874.3	87285.5	
87169.6	87317	87389.3	86859.9	87512.6	
112905	112782	112875	113026	113332	
115562	115937	115229	115576	115514	
21327.5	21308.2	21332.5	21320	21337.7	
21275.4	21223.2	21230.8	21311.1	21399.1	
43105.9	43459.1	43228.9	43299.6	43320.9	
45309.4	45364.2	45688.7	45379.1	45460.7	
69799.3	69402.7	69354.9	69602.1	69587.5	
64869.1	64343.1	64930.1	64617.5	64595.4	
86033.9	85963.6	85668.2	85827.1	86354.1	
86788	86762.4	86779.8	86748.4	87151.6	
18376.9	18366.8	18509.4	18614.8	18546.4	
18735.5	18824.9	18632.2	18855.6	18742	
35489.4	35534.4	35388.5	35421.6	35422.9	
35401.5	35421	35475.4	35234.6	35268.8	
52941.4	52814.9	52951.3	52831.9	52662.4	
55071.5	55059.9	55114.7	55200.3	55329.2	
69360	69079.3	69316.4	69580.7	69322	
70190.2	70199.8	69948.5	69971.4	70301	
15127.4	15192.2	15224.7	15267.2	15302.4	
15567.8	15685.9	15629.4	15675.6	15592.3	
29800.7	29915	29747.2	29761.2	29793	
30557.1	30381.3	30462.2	30479.2	30669.8	
45352.2	45151.2	45206	45627.2	45094.8	
44002.1	43995.9	44016.8	44180.4	44060.3	
59825.8	59660.4	59926.2	59632.2	59768.6	
59483.2	59769.2	59809.2	59950.8	59864.2	
13370.8	13404.5	13326.5	13298.9	13371.8	
13922.3	13906.8	13838	14015.5	13913	
25784.1	25882.7	25788.1	25719.5	25644.4	
26004.4	26102.9	26069.2	25964.3	25969.4	
38191	38118.4	37980.3	38273.9	38253.3	
38205.7	38288.1	38262.6	38033.2	38043	
50641.4	50919.9	50766.6	50753.4	50600.2	
51837.8	51486.8	51576.4	51391.3	51525.5	
45809.9	45760	45859.8	45904.2	45905.9	
43498.6	43321.5	43427.4	43383.5	43449.1	
86028.3	85054.2	85523	84982.6	85404.8	
86230.7	85821.1	86161.4	86628	86430.5	
125444	125288	124795	125667	124636	
125283	125464	126114	125605	125331	
167457	167438	166657	167365	166887	
169019	169112	169969	169224	169805	
30851.7	30674.7	30809.2	30705.8	30822.4	
28431	28518.2	28382.9	28605.5	28601.2	
59423.4	59101.4	59474.7	59361	59479.2	
59262.2	59424.6	59322.6	58944.9	58803	
85961.3	86124	86421.9	86346.5	86433.7	
88243.1	88109.6	88533.6	88555	88736	
114912	115342	114402	114507	114254	
114835	114702	114393	114338	114458	
22318.8	22248	22033.1	22176.3	22185.2	
22427.2	22414.4	22436	22552.9	22609.9	
44597.8	44496.5	44548	44358.8	44465.6	
42913.8	42817.8	42907.1	43060.9	42796.4	
65282.5	64871.1	65541.8	65121.1	65031.8	
64959.2	64695.5	64536.9	64555	64577.9	
87007.8	87444.7	87489	87509.2	87018.2	
86333.3	86130.9	86225.8	86448.5	86424.8	
17284.2	17123.3	17181.9	17099.9	17236.8	
17904.5	17774.2	17881.5	17825.9	17828.5	
35129.1	35300	35415.5	35362.7	35444.4	
35822.9	35864.7	35752.2	35894.8	35734.1	
52722	52986.9	52702.3	52593	52497.5	
53635.3	53888.3	53550.4	53933.5	53921.2	
70120.9	69862.3	70235	69321.7	70215.7	
71709.5	72075.4	71626.6	71857.4	71650.3	
14731.2	14548.2	14676.9	14713.7	14644.7	
14908.7	14935.5	14941	14925.4	14892.1	
29613.7	29433.7	29503.8	29736.7	29437.4	
30505.8	30471	30565.8	30592.6	30469.6	
45028.5	44809.4	44828.8	44754.2	44970.7	
44711.4	44650.9	44851.6	44478.3	44556.7	
58801.1	59001.3	58939	59050.3	58598.3	
57998.8	58056.7	57497.4	58013.6	57320.1	
13273.5	13271.9	13325.7	13359.1	13292.2	
13715.3	13638.3	13590.2	13661	13476.3	
25630.5	25642.1	25606	25572	25531.6	
26798.3	26783.2	26550.7	26750.5	26855.9	
39874.9	39991.3	39782.1	39900.3	40009.7	
38849.2	38926.5	38862.7	38847.8	38862.5	
51373	51132.7	51506.1	51261.1	51459.7	
50450.8	50380.8	50424.2	50436	50513.8	
41765.6	41765.9	42486.3	42236	42197.6	
42073.1	41663.5	42076.3	41627.4	41652.1	
