46038.2	45965.9	46053	45965.3	46067.7	
43130.4	43152.2	42845.5	43210.1	42956.9	
87059.7	87345.5	87098.1	87188.7	87141.5	
85095.2	84812.3	85687.7	85661.6	85157.9	
126454	126132	127209	125982	126780	
131094	131057	130633	130783	130936	
168230	168341	166941	168240	168038	
162649	162436	162519	162617	163015	
30653.6	30674.9	30957.2	30728	30903.9	
30652	30622.9	30369.5	30571.3	30644.8	
56778.2	56728	56870.2	56590	56451.1	
58532.7	58264.6	58262.3	58312.8	58339.6	
87952.4	87160	87769.3	87864	87285.5	
87169.6	87177.6	87389.3	86849.1	87512.6	
112905	112682	112875	113026	113228	
115562	115876	114787	115576	114946	
21327.5	21308.2	21332.5	21276.7	21337.7	
21275.4	21217.9	21230.8	21295.4	21399.1	
43105.9	43459.1	43228.9	43287.5	43320.9	
45308.9	45286.6	45583.6	45379.1	45460.7	
69641.3	69402.7	69261.9	69602.1	69359.2	
64869.1	64343.1	64930.1	64531.2	64595.4	
85853.4	85666	85622.6	85827.1	86321.4	
86788	86548.4	86779.8	86748.4	86993.6	
18355.6	18298.1	18459.2	18591.5	18524.2	
18609.5	18808.6	18623.7	18816.4	18688	
35489.4	35469.3	35388.5	35421.6	35422.9	
35401.5	35421	35443.9	35234.6	35268.8	
52904.9	52668	52839.6	52831.9	52662.4	
54838.9	54779.7	55088.5	55200.3	55279.2	
69360	69079.3	69316.4	69580.7	69200.1	
70151.5	70117.8	69825.6	69774.7	70301	
15127.4	15177.7	15224.7	15267.2	15259	
15567.8	15666.2	15626.2	15658.4	15591.6	
29800.7	29906.9	29705.3	29711.9	29793	
30531	30374.5	30458	30479.2	30468.9	
45283	45151.2	45091.8	45627.2	44992.3	
44002.1	43870.1	44016.8	44167.6	43899.3	
59694.6	59634.4	59629.5	59632.2	59726.6	
59380.9	59418.8	59809.2	59950.8	59864.2	
13349.5	13326.2	13297.1	13298.9	13371.8	
13896.5	13898.9	13838	13982.5	13857.8	
25784.1	25804.7	25788.1	25719.5	25644.4	
26004.4	26069.5	25916.4	25800	25959.6	
