45692.2	45930	45860.7	45921.8	45985.1	
42925.4	42797.7	43152	42990.1	42857	
86492.9	86336.5	86649.3	86868.6	86668.1	
84213.2	84900.9	84227.2	84262.2	84320.4	
124668	124781	124523	124995	124488	
128966	129721	129193	129179	129515	
165664	165617	165612	166563	165663	
160737	159587	161156	160411	160836	
30591	30566.3	30620.6	30551.5	30759.1	
30503.7	30420.8	30349.7	30496.1	30268.6	
55578.2	55691.5	55578	55510.8	55574.9	
57322.1	57290.6	57233.7	57428.1	57226.7	
86232.5	85955.2	86222	86143.9	86203.1	
85571	85460.5	85286.7	85895.1	85464.4	
111354	111211	111155	111074	111161	
113733	113387	113421	113364	113318	
21010.5	21024.1	20908.7	21019.8	20907.1	
21042.5	21068.9	21043.1	21025.1	20998.7	
42357.8	42379.9	42400.6	42131.3	42220.6	
44385.1	44259.3	44241.5	44488.1	44216.3	
68157.5	68031.7	68044.1	67890.7	68056.1	
63250.9	63253.5	63015.3	63425.9	62887.6	
83826.4	84215.2	83960.8	83765.8	83822.8	
85151.9	85123.9	85145.1	85068	84856.5	
18185.5	18138.2	18146.3	18098.4	18081	
18436.9	18492	18354.6	18482.7	18427.7	
34443.9	34374.8	34554.9	34454.1	34324.6	
34413.7	34209.3	34334.2	34368	34411.9	
51676.6	51305.2	51626.1	51116.4	51253.4	
53242.7	53436.3	53381.2	53291.1	53321.8	
67769.2	67343.3	68119.1	67830	67998	
68798.3	68585.4	68231.3	68423.2	68799.9	
14942	14957	14975.8	14878.5	14925.3	
15370.1	15351.9	15420.2	15332.9	15288.5	
28934.5	28815.2	29024.4	28781.2	28803.4	
29669.2	29686.1	29497.3	29594.7	29706	
43636.5	43821.3	43839.3	43617	43519.5	
42504.7	42504.6	42523.9	42346.6	42510.4	
57931.7	58166.8	58245.9	58018.1	58339.8	
58252	58481.7	58600.3	58740.9	58411.1	
13001.5	13049.6	12993.5	12981.7	13044.2	
13689.9	13706.7	13661.7	13687.4	13749.6	
25017.3	24823.5	24892.6	24855.1	24946.5	
25152.7	25189.6	25154.4	25313.5	25168.3	
36880.8	36983.4	37067.3	37170.5	36888.3	
36886.4	36915.8	37101.9	36937.1	36827.7	
49524.7	49717.9	49458.2	49503.3	49705	
50102.5	50287.1	49978	50143.5	50308.4	
45794.3	45585.3	45730.6	45719	45685.3	
43201.7	43643.5	43560.5	43407.3	43468.8	
84207.6	84569.1	84289.8	83970.9	84442.3	
85347.7	84985.6	85496.9	85082.2	85208	
123745	123221	123145	122377	123118	
123663	123970	124226	123948	123698	
165154	164384	164363	164075	164859	
166461	166718	166683	166903	167019	
30608.8	30559	30563.8	30533	30449.1	
28450.6	28486.7	28443.7	28184.3	28243.5	
58099.3	58378.9	58205.2	58173.7	58623	
57935.1	58047.7	58068.2	58239.6	58533.6	
84586.6	84379.3	84765.4	84621.2	84588.1	
86882.7	86795.9	87265.8	86864.1	87014.6	
113068	113434	112979	113023	113590	
112756	112802	112681	112394	112361	
21900.7	21890.5	21885.8	21906.6	22010.3	
22239.4	22179.5	22167.2	22277.9	22242.4	
43200.4	42980.9	43126	43311.7	43097.9	
42090.5	41974.2	42216.1	41989	41762	
63905.1	63403.2	63661.5	63790.5	63789.9	
62974.8	63344.3	62936.8	63259.2	63355.1	
84914.2	85849.3	85999.5	85644.3	85479.8	
84316.7	84290.4	84509.5	84738.9	84935.1	
16878.4	16964.9	17070	16921.8	16852.5	
17630.9	17565.4	17628.7	17582.2	17635.3	
34191.5	34339.4	34384.9	34148.2	34426.2	
34900.1	34834.9	34657.4	34733.8	34709.5	
51012.9	51584.6	51236.8	51060.4	51363.5	
52219.7	52196.3	52187.4	52207.9	52390	
68322.4	68801.6	68547.7	68327.9	68441.5	
70078	70528.9	70795.7	70856.4	70371.2	
14382.5	14323.5	14248.5	14374.3	14395.3	
14676.7	14650	14704.6	14666.1	14618.9	
