46427.3	46024.5	46189	46180.6	46415.5	
43393.4	43377	43090.7	43342.3	43072.1	
87911.9	87915.7	87884.3	87518.5	87943.9	
85792.4	85615.5	86212.3	86171.8	85976.6	
127711	127381	127934	127737	127659	
132268	131499	131291	131287	131544	
169667	169473	169066	169747	169165	
164231	164719	164734	164590	164546	
30710.5	30886.5	31090.9	30802.1	31183.8	
30759.4	30697.5	30505	30676.8	30769.5	
56950.6	56889	57086.6	56986.7	57170.4	
58818.6	58352	58665.1	58522.2	58599.7	
88503.6	88337	88020.3	88205.5	87694	
87345.6	87428	87738.8	87366.1	87753.5	
113840	113885	113812	113954	113971	
116820	116586	116119	116506	116452	
21492.9	21461.6	21421.1	21388.6	21491.9	
21380.5	21530.4	21585.1	21452.8	21562.8	
43339	43829.2	43462.2	43806.4	43638	
45359.6	45734.9	45865.8	45625.2	45691.7	
70181.6	70092.4	70057.8	70352.2	69926.6	
65078	65094.7	65365.4	65092.3	65150.9	
86204.4	86432	86056.6	86239.8	86431.3	
87495.8	87380.3	87609.1	87181.2	87600.1	
18573.5	18535.4	18601.5	18740.1	18641	
18950.5	18938.8	18907	18964.8	18879.2	
35795.1	35897.6	35502.9	35605.3	35752.2	
35420.6	35612.3	35594.2	35523.1	35671.7	
53534.3	53462.6	53596.8	53589.4	53022.5	
55226.5	55500.2	55594.3	55386.9	55444.3	
69809.4	69861.7	69561.4	69787.5	69550.5	
70942.6	70837	70895	70772.7	70706.7	
15249.6	15283	15316.8	15300	15378.9	
15740.1	15833.3	15851.9	15875.5	15712.1	
29922.3	30081.8	29953.9	29966.6	29901.6	
30667	30635.6	30703.3	30500.6	30700	
45587.6	45660.6	45857.5	45845.4	45819.9	
44325	44349	44515	44541	44453.5	
60241.6	60209.4	60200	60295.9	60207.5	
60306.4	60517.1	60099.8	60485.4	60558	
13422	13446.3	13412.1	13472	13415.3	
14035.6	14014.7	14009.5	14090.8	13992.7	
25784.1	25982.1	25819.9	25974.6	25820.2	
26004.4	26102.9	26177.9	26149.8	26176.7	
38644.4	38521.6	38242.5	38539.1	38597.2	
38244.6	38392.2	38607.1	38623.7	38351.4	
50926.1	51284.8	51074.7	51154.7	51177.5	
52195.8	51853.3	52012.3	51896.8	52117.2	
46002.7	46025.2	46001.4	46085.3	46178.1	
43644.9	43680.2	43442.2	43438.6	43629.4	
86229.2	85474.2	85854.9	85243.7	85561.2	
86518.7	86734.3	87284.6	87167.8	86973.2	
126063	126573	126588	126409	126771	
125861	125729	127387	126370	126675	
167955	167865	167554	168342	168274	
170816	170599	170816	170816	170816	
30871.1	30974.5	31074.7	30816	31135.6	
28555.7	28746	28679.3	28674	28637.9	
59830.8	59181.1	59578.3	59515.2	59945	
59872.2	59626.3	59800.1	59622.6	59785.9	
87229.2	87023.3	86962	87102	87078.2	
88794.3	89259	88898.7	88601.7	88937.9	
115740	115659	115565	116074	115289	
115626	115430	115924	115622	115856	
22384.6	22396.9	22318.2	22470.8	22423.9	
22588.9	22426.4	22540.4	22635	22806.2	
44956.2	44773	44575	44555.1	44741.5	
43026.4	43239.5	43028.8	43353.9	43293.7	
65781.8	65843.7	65845.8	65792	66076	
65259.3	65069.9	64899.4	64852.2	64805.4	
87654	87654	87654	87654	87654	
86947.6	87074	86841.1	86842.6	87078.9	
17463.6	17293.5	17299.9	17351.8	17386	
18008.8	18022.2	17984.2	18033.1	18003	
35553.8	35546.5	35468.5	35675.1	35575.4	
36001.6	35864.7	35959.8	35966.9	35913.9	
53270.4	53197.2	52853.5	53238.7	53306.1	
53828.1	54227.1	53582	54014.6	54133.9	
70642.4	70469	70258.2	70532	70407	
72565.4	72436.1	72420.2	72445.6	72702.8	
14821.5	14717.7	14755.8	14895.5	14752.4	
14985.5	15087.9	15045.3	14953.8	15092.1	
29778.5	29706.1	29633	29736.7	29456.5	
30850.4	30670.3	30748.4	30755.8	30654.8	
45269.7	45303.7	45210.3	45263.4	45044	
44941.4	45055.1	45141.5	44725.5	44823.6	
59288.8	59464.3	59264.6	59432	59264.5	
58270.6	58358.4	57847.2	58170.5	58129	
13346.3	13329.9	13391.5	13421.2	13385.3	
13757.2	13766.3	13618.1	13781.2	13598.1	
25708.1	25642.1	25788.5	25726.8	25698	
26910.2	27014.3	26636.4	26792.6	26872.5	
40277.5	40334.2	39995.3	40359.3	40406.9	
38892.1	39134.6	39066.5	39082.1	39129.6	
51616.8	51754.9	51680.6	51559	51570.5	
50767.6	50839.2	50794.7	50899	50958.1	
42267.7	42161.6	42496.5	42286.7	42284.4	
42172.2	41972.9	42165.6	41880.6	41928.5	
82241.9	83129.7	83022.7	82901.6	82841.8	
85033.4	84804.9	85143.6	85339	85054.4	
130268	130362	130137	130405	129796	
129393	129608	128789	128886	129862	
175543	175236	175778	175511	175704	
176817	176393	176225	176898	176206	
29087.8	28952	28866.1	28902.7	28962.5	
30168.5	30030.6	30140	30179.4	30099.6	
59751.9	59723.5	59900	59976.2	59865.7	
57502	56812.2	57138.5	57019	57173.4	
90380.8	90203	90339.7	90254.9	90080.8	
85794	85708.7	85654.1	85731.1	85697.4	
116126	116109	116069	116126	116126	
117258	116980	117262	117258	117296	
23025.9	23016	23284.1	23023.5	23232.3	
22201.6	22212.4	22295.1	22351.7	22326.8	
43597.8	43692	43586.5	43752.8	43910.2	
43139	43246	43601.7	43286	43319.7	
65729.1	65639.3	65537.7	65741.7	65604.4	
66619.5	66543.1	66265.2	66901	67180.2	
85852.3	85663.4	85448.6	85437.9	85481.9	
87474.4	87309.7	87666.6	87388.6	87555.2	
18462.9	18531.7	18438.7	18428.2	18496.1	
18510.6	18587.3	18671.5	18631.3	18608.2	
35283.1	35434	35565.2	35518.5	35661.4	
36229.1	36301.4	36189.3	36001.4	36130.5	
53027.3	53054.8	52810.7	53127.1	52928.5	
52516.3	52416.3	53009.6	52521.2	52329.3	
69270.5	69752	69646.5	69664.1	69598.9	
73542.7	73517.4	73567.6	73639.9	73446.6	
14668.3	14763	14702.6	14560.4	14663.8	
16184.4	16221.6	16300.6	16207.8	16340.2	
29090.1	29266.3	29341.9	29229.3	29215	
30329.9	30120.7	30305.8	30200.3	30382.7	
44813.9	45107.3	44889.2	45033.1	44747	
45431.9	45429.2	45594.2	45846	45809.3	
59734.8	59341.3	59734.8	59734.8	59734.8	
59326.5	59155.8	58718.6	59149.1	58913	
13316.6	13315	13308.6	13321.7	13336.4	
13379.9	13352.4	13277	13406.3	13404.6	
27155.6	26942.8	26950.9	27136.5	27070.6	
26157.1	26149.6	26247.4	26282	26216.3	
39047.3	39275.8	39062.9	39007	39246.5	
38338.1	38410.4	38346	38059.7	38216.9	
49715.7	50008.9	49948.5	50008.9	49992.9	
52577.8	52459.2	52648.7	52465.5	52661.9	
46025	45932.7	46051.1	45821.7	46040.1	
44516.2	44431.5	44389.8	44303.8	44393.9	
91863.9	90862.6	90940.7	90976	91445.7	
83061	83511.7	83037.3	83556.5	82971.3	
131083	131015	130932	131175	130750	
129013	128650	129696	129932	129695	
174953	175775	175959	176422	175387	
170707	170696	171144	171124	171499	
27758.8	27846.6	27770.5	27824.9	27633.8	
31459.3	31564	31573.1	31380.9	31515.4	
57720.5	57752.4	57990.7	57928.8	57469.1	
59973.9	59736.5	59411.4	59405.9	59287	
87040.2	86621.7	87022.5	86904.5	87084.5	
86813.8	86857.3	86460.7	87122	87243.2	
115234	115200	114780	115124	115128	
117422	117553	117275	117071	117846	
22073.1	22162.9	22250.6	22353	22094.9	
21979.2	21994.2	21987.6	21779.8	21861.3	
42486.2	42492.5	42312.1	42768.3	42438.7	
47296.6	47038.5	46919	46608.6	46591.3	
65613.6	65614	65926.6	65846.3	65761.7	
65893.1	65995.7	65713.1	65810.3	65946.4	
87137	87107.6	87253.4	87352.4	87332.9	
88882	88779.2	88982.1	89095.3	88528.6	
18392.1	18426.3	18467.3	18498.1	18387.5	
19164	19320.9	19135	19233.1	19175.3	
36476.3	36281.9	36340.9	36174.2	36201.3	
37238.1	37462.8	37200.2	37595.5	37462.4	
54534.6	54604.2	54385.4	54364.3	54566.1	
50582.5	50502.7	50394.6	50390.8	50658.2	
70925.1	70733.3	70626.6	70734.5	70915.4	
71081.6	71291.6	71420.2	71348.6	71218.5	
16123.4	16163.2	16202.1	16110.8	16120.3	
15758.7	15498.9	15657	15604.1	15454.6	
30650.1	30818.5	30518.3	30852.4	30752.8	
30450.2	30529.5	30612.3	30600.6	30480.8	
45809.9	45725.4	45776.6	45731	45706.3	
45048.2	45064	45095.7	45195.3	45061.3	
59685.7	59485.7	59948.7	59781.3	59922.1	
58912.8	58951.3	59115.9	59196.1	59109.9	
12896.1	12957.1	12999.8	13063.7	13016.7	
13722	13710.8	13706.8	13613	13734.5	
27052.7	27232.7	27112	26884.9	27194.9	
25528.9	25494.1	25672	25520.3	25767.1	
40352.4	40035	40542.5	40237.9	40447.9	
37740.3	37842.1	37781.6	37669	37869.3	
53490.8	53379.9	53156.6	53323.4	53302.3	
50849.6	50959.1	50816.8	50959.1	50959.1	
