46239.8	46192.7	46000.4	46371.4	45885.3	
43246.3	43280.8	43061.8	42953.4	43452.5	
87453.3	87568	88121.8	87549.8	87970.9	
85539.7	85512.6	86119.4	85550	85591.5	
126916	126569	126252	126471	126623	
130259	131084	130923	130906	131309	
167443	167698	167992	167966	168122	
162379	163581	162029	162304	162589	
30849.6	30986	30754.9	30863.4	30603.8	
30648.8	30703.3	30702.8	30764.2	30673.5	
56625.5	56666.7	56665.8	56896	56649.4	
58348.8	58705.5	58263.9	58508.6	58556.6	
87416.3	87528.8	87842.3	87637.7	87782.8	
87070.9	87267.3	87020.6	86920.8	87232.3	
112933	112961	112517	113313	112440	
115431	115691	115770	116001	115427	
21445	21451.2	21395.4	21432.9	21248.8	
21551.9	21512	21421.7	21358.9	21190.2	
43525	43094.9	43569.6	42921.6	43531.2	
45377.8	45497.9	45481.8	45646	45441.2	
69588.7	69073.1	69701.4	69769.1	69197.9	
64514.3	64631.7	64890	64727.6	64494.8	
85042.3	85003.2	85363.7	85398.6	85377.9	
86797	86418.1	86608	86799.3	86438.1	
18478.1	18447.3	18496.5	18563.5	18437.3	
18897.1	18828.9	18788.5	18846	18816.9	
35149.1	35616.3	35575.6	35418.8	35473.7	
35530.9	35295.1	35410	35240.3	35483	
52944.3	52684.9	52971.5	52786.5	53033.3	
54737.4	55184.5	55231.4	55007.5	54890.3	
69221.9	69068.2	69361.6	68885.2	68836.2	
70324.4	70400.9	69869.3	69970.7	70361	
15179.5	15226.2	15175.2	15263.2	15303.7	
15696.8	15768.5	15719.7	15808.2	15725	
29748.3	30040.9	29872.3	29948.7	29948.1	
30516.6	30620.8	30715.4	30642.4	30684.9	
45105.2	45191.1	45071.2	45047.9	45380.1	
44097.6	43815.8	44282.9	44080.4	44113.9	
59854.2	59788.2	59760.4	59838.2	59844.9	
59634.8	59938.2	59812	60183.7	60094.2	
13369.5	13300.2	13348.4	13340.6	13376.5	
14017.3	14073.9	14148	14096.5	14027.6	
25798.9	25728.5	25584.8	25737.3	25917.4	
26115.6	26067.3	26082.3	26061.3	26066.7	
38170.9	37957.2	38230.6	38166.3	38205.8	
38185.6	38259.4	38310.5	38406.2	38326.9	
50509.2	50780.2	50599.1	50574	50886.2	
51405.4	51484.9	51445.8	51387.2	51480.9	
45632.5	46057	45962.2	45740.6	45798.7	
43483.9	43716.2	43524.9	43695.2	43474.1	
84913.4	85681.7	85073.1	85642.8	85156.8	
86191.6	85967.6	86360.7	86348.6	86390.8	
124997	124705	124530	125523	124573	
125156	125393	125848	125764	125368	
166611	166578	166193	167014	166365	
169278	169188	169394	169252	169101	
30763.7	30913.9	30784.2	30793.4	30767	
28636	28598.7	28500.6	28610.3	28432.8	
59533.5	59508.8	59501	59850.3	59133.9	
59038.2	59428.9	59352.5	59213.7	59224.9	
86345.8	85523.1	86099.7	85647.8	86329.9	
88593.2	88169	88770.7	88105.1	88426.2	
114440	114274	114882	115142	114440	
114958	114723	114385	114581	114503	
22298.9	22284.8	22478.8	22286.8	22269.7	
22710.8	22651.5	22486.9	22663.8	22626.2	
44436.9	44342.4	44354	44047.5	44467.3	
42992.4	43032.7	43065.8	43098.1	42875.6	
65062.3	64748.6	65278	65198	64713.4	
64592.1	64528.1	64433.6	64773.1	64587.5	
87301.4	86885.6	87595.7	86912	86960.3	
85866.8	86132.5	86613.5	86783.4	85991.7	
17305.4	17302.2	17320.3	17257.3	17294.9	
17982.6	18027.8	17993.5	17992.7	17837.9	
35383.6	35435.3	35133.4	35518.2	35501.5	
35971.6	35858.8	36161	35559.6	35613.6	
52456.8	52816.5	53051.6	52899.8	52770.6	
53703	53797.8	53671.9	53856.9	53656.6	
69596.2	69550.4	69880.8	70101.6	69945.7	
72134.3	71874.1	71906.3	72084.9	72092.8	
14737.4	14736.5	14690	14723.7	14739.6	
15006.8	15038.5	15021.8	15071.3	14997.5	
29778.4	29609.5	29315.7	29659.5	29707.1	
30571.3	30402.9	30249.9	30590	30530.8	
44983.7	45083.3	45064	44996.4	44888.5	
44472.7	44767.4	44523.8	44655.7	45045.7	
58989.2	58815.1	58554.3	58732.9	59043.1	
57668.8	57460.6	58033.2	57470.8	57924.4	
13334.4	13307.2	13343.5	13374.3	13342.5	
13661.7	13658.1	13745.8	13719.1	13661.1	
25357.8	25579.8	25575.3	25685.7	25553.2	
26664.1	26446.4	26819.7	26819.2	26619.8	
